perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls	norm_method
Luc-1	Luc	0.4728473777609056	ES2	perturbation_control	pearson	3	50	whole_plate
Luc-2	Luc	0.537134258862538	ES2	perturbation_control	pearson	3	50	whole_plate
MAPK1-1	MAPK1	2.8551645642823527	ES2	perturbation_control	pearson	3	50	whole_plate
MAPK1-2	MAPK1	2.8865238906798196	ES2	perturbation_control	pearson	3	50	whole_plate
MCL1-2	MCL1	0.025181619607072797	ES2	perturbation_control	pearson	3	50	whole_plate
MCL1-5	MCL1	-0.24086295645285394	ES2	perturbation_control	pearson	3	50	whole_plate
MTOR-1	MTOR	1.8774633209466862	ES2	perturbation_control	pearson	3	50	whole_plate
MTOR-2	MTOR	1.3195297855873687	ES2	perturbation_control	pearson	3	50	whole_plate
MYC-1	MYC	3.6827245269718745	ES2	perturbation_control	pearson	3	50	whole_plate
MYC-2	MYC	3.4415271639222236	ES2	perturbation_control	pearson	3	50	whole_plate
ORC4-1	ORC4	0.049719245251013365	ES2	perturbation_control	pearson	3	50	whole_plate
ORC4-2	ORC4	0.06493654552069791	ES2	perturbation_control	pearson	3	50	whole_plate
PIK3CA-1	PIK3CA	1.7402163537772846	ES2	perturbation_control	pearson	3	50	whole_plate
PIK3CA-2	PIK3CA	1.718119570770167	ES2	perturbation_control	pearson	3	50	whole_plate
POLR2D-1	POLR2D	3.193689266412822	ES2	perturbation_control	pearson	3	50	whole_plate
POLR2D-2	POLR2D	2.9331901317306928	ES2	perturbation_control	pearson	3	50	whole_plate
PPIB-1	PPIB	0.02857886397927841	ES2	perturbation_control	pearson	3	50	whole_plate
PPIB-2	PPIB	0.16767972492848082	ES2	perturbation_control	pearson	3	50	whole_plate
PRDX1-1	PRDX1	0.38397303358619933	ES2	perturbation_control	pearson	3	50	whole_plate
PRDX1-2	PRDX1	0.6922157261789321	ES2	perturbation_control	pearson	3	50	whole_plate
PSMA1-1	PSMA1	3.7700735012804376	ES2	perturbation_control	pearson	3	50	whole_plate
PSMA1-2	PSMA1	3.9337737186383315	ES2	perturbation_control	pearson	3	50	whole_plate
PTK2-1	PTK2	1.2927007539973785	ES2	perturbation_control	pearson	3	50	whole_plate
PTK2-2	PTK2	1.8360173256393637	ES2	perturbation_control	pearson	3	50	whole_plate
RAC1-1	RAC1	0.7202084069695094	ES2	perturbation_control	pearson	3	50	whole_plate
RAC1-2	RAC1	-0.14830696681237623	ES2	perturbation_control	pearson	3	50	whole_plate
RAF1-1	RAF1	0.6586840044215456	ES2	perturbation_control	pearson	3	50	whole_plate
RAF1-2	RAF1	0.2840867417778302	ES2	perturbation_control	pearson	3	50	whole_plate
RHOA-1	RHOA	3.1687526611889973	ES2	perturbation_control	pearson	3	50	whole_plate
RHOA-2	RHOA	2.876799617476519	ES2	perturbation_control	pearson	3	50	whole_plate
SDHB-1	SDHB	1.1825638471048736	ES2	perturbation_control	pearson	3	50	whole_plate
SDHB-2	SDHB	1.1613121050032453	ES2	perturbation_control	pearson	3	50	whole_plate
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	50	whole_plate
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	50	whole_plate
SMARCB1-1	SMARCB1	-0.30771125652877385	ES2	perturbation_control	pearson	3	50	whole_plate
SMARCB1-2	SMARCB1	0.5584991250909365	ES2	perturbation_control	pearson	3	50	whole_plate
STAT3-1	STAT3	0.865260497531589	ES2	perturbation_control	pearson	3	50	whole_plate
STAT3-2	STAT3	0.638164647623505	ES2	perturbation_control	pearson	3	50	whole_plate
SUZ12-1	SUZ12	1.5633844088803523	ES2	perturbation_control	pearson	3	50	whole_plate
SUZ12-2	SUZ12	1.848375873262127	ES2	perturbation_control	pearson	3	50	whole_plate
TXN-1	TXN	1.7773809817573678	ES2	perturbation_control	pearson	3	50	whole_plate
TXN-2	TXN	1.3166542717486012	ES2	perturbation_control	pearson	3	50	whole_plate
XBP-1	XBP	1.1380305209098585	ES2	perturbation_control	pearson	3	50	whole_plate
XBP-2	XBP	1.2284283859348897	ES2	perturbation_control	pearson	3	50	whole_plate
YAP1-1	YAP1	2.1710751350255273	ES2	perturbation_control	pearson	3	50	whole_plate
YAP1-2	YAP1	2.195269433921555	ES2	perturbation_control	pearson	3	50	whole_plate
AKT1-1	AKT1	1.3265664974317806	ES2	perturbation_control	pearson	3	40	whole_plate
AKT1-2	AKT1	0.8962658117066379	ES2	perturbation_control	pearson	3	40	whole_plate
ARID1B-1	ARID1B	0.4606189448580018	ES2	perturbation_control	pearson	3	40	whole_plate
ARID1B-2	ARID1B	0.749157343683297	ES2	perturbation_control	pearson	3	40	whole_plate
ATF4-1	ATF4	2.4553387782721683	ES2	perturbation_control	pearson	3	40	whole_plate
ATF4-2	ATF4	2.589503610539399	ES2	perturbation_control	pearson	3	40	whole_plate
ATP50-1	ATP50	2.0862219643869926	ES2	perturbation_control	pearson	3	40	whole_plate
ATP50-2	ATP50	2.088649916594414	ES2	perturbation_control	pearson	3	40	whole_plate
AURKB-2	AURKB		ES2	perturbation_control	pearson	3	40	whole_plate
BCL2-1	BCL2	0.01893877164568486	ES2	perturbation_control	pearson	3	40	whole_plate
BCL2-2	BCL2	-0.6295720016755593	ES2	perturbation_control	pearson	3	40	whole_plate
BCL2L2-1	BCL2L2	0.5362420835909247	ES2	perturbation_control	pearson	3	40	whole_plate
BCL2L2-2	BCL2L2	0.19243124314564028	ES2	perturbation_control	pearson	3	40	whole_plate
BCL2L2-4	BCL2L2	0.6704970856207502	ES2	perturbation_control	pearson	3	40	whole_plate
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	40	whole_plate
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	40	whole_plate
BRCA1-1	BRCA1	0.15149301086686962	ES2	perturbation_control	pearson	3	40	whole_plate
BRCA1-2	BRCA1	-0.5400306350666438	ES2	perturbation_control	pearson	3	40	whole_plate
BRD4-1	BRD4	0.7739794788340084	ES2	perturbation_control	pearson	3	40	whole_plate
BRD4-2	BRD4	0.9737934404008896	ES2	perturbation_control	pearson	3	40	whole_plate
CCND1-1	CCND1	2.6239913985328895	ES2	perturbation_control	pearson	3	40	whole_plate
CCND1-2	CCND1	2.7803671054502566	ES2	perturbation_control	pearson	3	40	whole_plate
CCNE1-1	CCNE1	0.969917031964382	ES2	perturbation_control	pearson	3	40	whole_plate
CCNE1-2	CCNE1	0.7756964714299243	ES2	perturbation_control	pearson	3	40	whole_plate
CDK2-1	CDK2	1.8942524631609006	ES2	perturbation_control	pearson	3	40	whole_plate
CDK2-2	CDK2	1.8401226212967963	ES2	perturbation_control	pearson	3	40	whole_plate
CDK4-1	CDK4	1.5887847949240026	ES2	perturbation_control	pearson	3	40	whole_plate
CDK4-2	CDK4	2.14439552863423	ES2	perturbation_control	pearson	3	40	whole_plate
CDK4-3	CDK4	2.199923474791043	ES2	perturbation_control	pearson	3	40	whole_plate
CHEK2-1	CHEK2	0.5650474238890716	ES2	perturbation_control	pearson	3	40	whole_plate
CHEK2-2	CHEK2	0.4343244648970995	ES2	perturbation_control	pearson	3	40	whole_plate
COX5B-1	COX5B	-0.3048341413650395	ES2	perturbation_control	pearson	3	40	whole_plate
COX5B-2	COX5B	-0.12938416958933818	ES2	perturbation_control	pearson	3	40	whole_plate
CSNK1A1-1	CSNK1A1	-0.7236899663446249	ES2	perturbation_control	pearson	3	40	whole_plate
CSNK1A1-2	CSNK1A1	-0.05746999749060147	ES2	perturbation_control	pearson	3	40	whole_plate
CTNNB1-1	CTNNB1	1.655208233154069	ES2	perturbation_control	pearson	3	40	whole_plate
CTNNB1-2	CTNNB1	1.8923328909637354	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-1	Chr2	0.0037135051109420058	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-2	Chr2	-0.32029930241394394	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-3	Chr2	0.33358566641211534	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-4	Chr2	0.0006922885326012985	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-5	Chr2	-0.12247400183834278	ES2	perturbation_control	pearson	3	40	whole_plate
Chr2-6	Chr2	0.12905979285361827	ES2	perturbation_control	pearson	3	40	whole_plate
DOT1L-1	DOT1L	2.0105951166036347	ES2	perturbation_control	pearson	3	40	whole_plate
DOT1L-2	DOT1L	1.5662375684652172	ES2	perturbation_control	pearson	3	40	whole_plate
EGFR-1	EGFR	0.8738745702523159	ES2	perturbation_control	pearson	3	40	whole_plate
EGFR-2	EGFR	1.1867867932682898	ES2	perturbation_control	pearson	3	40	whole_plate
EGLN1-8	EGLN1	2.3601919190976273	ES2	perturbation_control	pearson	3	40	whole_plate
EGLN1-9	EGLN1	2.61688027302409	ES2	perturbation_control	pearson	3	40	whole_plate
EMPTY	EMPTY		ES2	perturbation_control	pearson	3	40	whole_plate
ERBB2-1	ERBB2	0.6495096113338342	ES2	perturbation_control	pearson	3	40	whole_plate
ERBB2-2	ERBB2	1.3181821482616662	ES2	perturbation_control	pearson	3	40	whole_plate
ERBB3-1	ERBB3	0.6878624448558919	ES2	perturbation_control	pearson	3	40	whole_plate
ERBB3-2	ERBB3	0.49617704460719986	ES2	perturbation_control	pearson	3	40	whole_plate
EZH2-1	EZH2	1.1258849567562985	ES2	perturbation_control	pearson	3	40	whole_plate
EZH2-2	EZH2	1.4247823606497105	ES2	perturbation_control	pearson	3	40	whole_plate
GLS-1	GLS	0.878544655386903	ES2	perturbation_control	pearson	3	40	whole_plate
GLS-2	GLS	0.8476083508469352	ES2	perturbation_control	pearson	3	40	whole_plate
GPX4-1	GPX4	3.337819707280356	ES2	perturbation_control	pearson	3	40	whole_plate
GPX4-2	GPX4	2.7239421476137458	ES2	perturbation_control	pearson	3	40	whole_plate
HIF1a-1	HIF1a	0.7274591070912	ES2	perturbation_control	pearson	3	40	whole_plate
HIF1a-2	HIF1a	0.6525088678975083	ES2	perturbation_control	pearson	3	40	whole_plate
ITGAV-1	ITGAV	4.008622257652484	ES2	perturbation_control	pearson	3	40	whole_plate
ITGAV-2	ITGAV	4.170595165899822	ES2	perturbation_control	pearson	3	40	whole_plate
JAK3-1	JAK3	-0.25489495713286947	ES2	perturbation_control	pearson	3	40	whole_plate
JAK3-2	JAK3	-0.17125259805194837	ES2	perturbation_control	pearson	3	40	whole_plate
KIF11-1	KIF11	1.9511396029653305	ES2	perturbation_control	pearson	3	40	whole_plate
KIF11-2	KIF11	2.220468971876364	ES2	perturbation_control	pearson	3	40	whole_plate
KRAS-1	KRAS	-0.05429478286437739	ES2	perturbation_control	pearson	3	40	whole_plate
KRAS-2A	KRAS	0.3535584353241973	ES2	perturbation_control	pearson	3	40	whole_plate
KRAS-2B	KRAS	-0.18332438181197191	ES2	perturbation_control	pearson	3	40	whole_plate
LacZ-2	LacZ	0.18342861233454436	ES2	perturbation_control	pearson	3	40	whole_plate
LacZ-3	LacZ	0.013675130284321747	ES2	perturbation_control	pearson	3	40	whole_plate
Luc-1	Luc	0.47895280757785946	ES2	perturbation_control	pearson	3	40	whole_plate
Luc-2	Luc	0.42213958706169463	ES2	perturbation_control	pearson	3	40	whole_plate
MAPK1-1	MAPK1	2.9239618794750015	ES2	perturbation_control	pearson	3	40	whole_plate
MAPK1-2	MAPK1	2.9419467878928165	ES2	perturbation_control	pearson	3	40	whole_plate
MCL1-2	MCL1	0.0028933640296973373	ES2	perturbation_control	pearson	3	40	whole_plate
MCL1-5	MCL1	-0.21141290738911195	ES2	perturbation_control	pearson	3	40	whole_plate
MTOR-1	MTOR	1.7933737792726412	ES2	perturbation_control	pearson	3	40	whole_plate
MTOR-2	MTOR	1.3016114088806694	ES2	perturbation_control	pearson	3	40	whole_plate
MYC-1	MYC	3.9393123944035677	ES2	perturbation_control	pearson	3	40	whole_plate
MYC-2	MYC	3.7063023263806714	ES2	perturbation_control	pearson	3	40	whole_plate
ORC4-1	ORC4	0.05408151187928438	ES2	perturbation_control	pearson	3	40	whole_plate
ORC4-2	ORC4	0.0776268862184871	ES2	perturbation_control	pearson	3	40	whole_plate
PIK3CA-1	PIK3CA	1.6501853674933276	ES2	perturbation_control	pearson	3	40	whole_plate
PIK3CA-2	PIK3CA	1.6834337335617267	ES2	perturbation_control	pearson	3	40	whole_plate
POLR2D-1	POLR2D	3.3209271197716648	ES2	perturbation_control	pearson	3	40	whole_plate
POLR2D-2	POLR2D	2.9676698979469913	ES2	perturbation_control	pearson	3	40	whole_plate
PPIB-1	PPIB	0.061850461427607986	ES2	perturbation_control	pearson	3	40	whole_plate
PPIB-2	PPIB	0.21339188159580905	ES2	perturbation_control	pearson	3	40	whole_plate
PRDX1-1	PRDX1	0.4090043973690272	ES2	perturbation_control	pearson	3	40	whole_plate
PRDX1-2	PRDX1	0.7222935384906264	ES2	perturbation_control	pearson	3	40	whole_plate
PSMA1-1	PSMA1	3.620422757580652	ES2	perturbation_control	pearson	3	40	whole_plate
PSMA1-2	PSMA1	3.819829643469301	ES2	perturbation_control	pearson	3	40	whole_plate
PTK2-1	PTK2	1.3574034949240363	ES2	perturbation_control	pearson	3	40	whole_plate
PTK2-2	PTK2	1.6336236606394257	ES2	perturbation_control	pearson	3	40	whole_plate
RAC1-1	RAC1	0.6316785757314987	ES2	perturbation_control	pearson	3	40	whole_plate
RAC1-2	RAC1	-0.11451714111216856	ES2	perturbation_control	pearson	3	40	whole_plate
RAF1-1	RAF1	0.7208714433440904	ES2	perturbation_control	pearson	3	40	whole_plate
RAF1-2	RAF1	0.3159142539874893	ES2	perturbation_control	pearson	3	40	whole_plate
RHOA-1	RHOA	3.0849584296541677	ES2	perturbation_control	pearson	3	40	whole_plate
RHOA-2	RHOA	2.7906889412322315	ES2	perturbation_control	pearson	3	40	whole_plate
SDHB-1	SDHB	1.177876187352653	ES2	perturbation_control	pearson	3	40	whole_plate
SDHB-2	SDHB	1.2022283273583094	ES2	perturbation_control	pearson	3	40	whole_plate
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	40	whole_plate
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	40	whole_plate
SMARCB1-1	SMARCB1	-0.24995376578367867	ES2	perturbation_control	pearson	3	40	whole_plate
SMARCB1-2	SMARCB1	0.5083231972864004	ES2	perturbation_control	pearson	3	40	whole_plate
STAT3-1	STAT3	0.7496087860500042	ES2	perturbation_control	pearson	3	40	whole_plate
STAT3-2	STAT3	0.6680145866587883	ES2	perturbation_control	pearson	3	40	whole_plate
SUZ12-1	SUZ12	1.590826304706845	ES2	perturbation_control	pearson	3	40	whole_plate
SUZ12-2	SUZ12	1.8348361599289125	ES2	perturbation_control	pearson	3	40	whole_plate
TXN-1	TXN	1.9057490037434466	ES2	perturbation_control	pearson	3	40	whole_plate
TXN-2	TXN	1.4116493518351292	ES2	perturbation_control	pearson	3	40	whole_plate
XBP-1	XBP	1.1357696278634437	ES2	perturbation_control	pearson	3	40	whole_plate
XBP-2	XBP	1.2659439104425465	ES2	perturbation_control	pearson	3	40	whole_plate
YAP1-1	YAP1	2.0274277559711646	ES2	perturbation_control	pearson	3	40	whole_plate
YAP1-2	YAP1	2.378590954294932	ES2	perturbation_control	pearson	3	40	whole_plate
AKT1-1	AKT1	1.2297313147494187	ES2	perturbation_control	pearson	3	30	whole_plate
AKT1-2	AKT1	0.7518530366416221	ES2	perturbation_control	pearson	3	30	whole_plate
ARID1B-1	ARID1B	0.255904744040524	ES2	perturbation_control	pearson	3	30	whole_plate
ARID1B-2	ARID1B	0.8678724759749965	ES2	perturbation_control	pearson	3	30	whole_plate
ATF4-1	ATF4	2.6837872255758994	ES2	perturbation_control	pearson	3	30	whole_plate
ATF4-2	ATF4	2.7398733777789	ES2	perturbation_control	pearson	3	30	whole_plate
ATP50-1	ATP50	1.9738159933136585	ES2	perturbation_control	pearson	3	30	whole_plate
ATP50-2	ATP50	2.065522844325921	ES2	perturbation_control	pearson	3	30	whole_plate
AURKB-2	AURKB		ES2	perturbation_control	pearson	3	30	whole_plate
BCL2-1	BCL2	-0.07596950732338192	ES2	perturbation_control	pearson	3	30	whole_plate
BCL2-2	BCL2	-0.831512080313705	ES2	perturbation_control	pearson	3	30	whole_plate
BCL2L2-1	BCL2L2	0.5484800739511818	ES2	perturbation_control	pearson	3	30	whole_plate
BCL2L2-2	BCL2L2	-0.05090813689435758	ES2	perturbation_control	pearson	3	30	whole_plate
BCL2L2-4	BCL2L2	0.5550839055919109	ES2	perturbation_control	pearson	3	30	whole_plate
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	30	whole_plate
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	30	whole_plate
BRCA1-1	BRCA1	0.13309841432234643	ES2	perturbation_control	pearson	3	30	whole_plate
BRCA1-2	BRCA1	-0.5682799741356093	ES2	perturbation_control	pearson	3	30	whole_plate
BRD4-1	BRD4	0.7206867763981195	ES2	perturbation_control	pearson	3	30	whole_plate
BRD4-2	BRD4	1.0173342115397508	ES2	perturbation_control	pearson	3	30	whole_plate
CCND1-1	CCND1	3.1599907603826605	ES2	perturbation_control	pearson	3	30	whole_plate
CCND1-2	CCND1	3.428251436228645	ES2	perturbation_control	pearson	3	30	whole_plate
CCNE1-1	CCNE1	1.152271922009505	ES2	perturbation_control	pearson	3	30	whole_plate
CCNE1-2	CCNE1	0.7347548020302881	ES2	perturbation_control	pearson	3	30	whole_plate
CDK2-1	CDK2	2.0937448746909304	ES2	perturbation_control	pearson	3	30	whole_plate
CDK2-2	CDK2	2.1481233082697355	ES2	perturbation_control	pearson	3	30	whole_plate
CDK4-1	CDK4	2.125144970496267	ES2	perturbation_control	pearson	3	30	whole_plate
CDK4-2	CDK4	2.8093567658708256	ES2	perturbation_control	pearson	3	30	whole_plate
CDK4-3	CDK4	2.8713709709956	ES2	perturbation_control	pearson	3	30	whole_plate
CHEK2-1	CHEK2	0.5321698646124584	ES2	perturbation_control	pearson	3	30	whole_plate
CHEK2-2	CHEK2	0.2959999003989468	ES2	perturbation_control	pearson	3	30	whole_plate
COX5B-1	COX5B	-0.4229241983434715	ES2	perturbation_control	pearson	3	30	whole_plate
COX5B-2	COX5B	0.007829796412355539	ES2	perturbation_control	pearson	3	30	whole_plate
CSNK1A1-1	CSNK1A1	-0.8959542958856629	ES2	perturbation_control	pearson	3	30	whole_plate
CSNK1A1-2	CSNK1A1	0.09505106706512992	ES2	perturbation_control	pearson	3	30	whole_plate
CTNNB1-1	CTNNB1	1.8746089267797512	ES2	perturbation_control	pearson	3	30	whole_plate
CTNNB1-2	CTNNB1	1.704664296610458	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-1	Chr2	0.1373813649750868	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-2	Chr2	-0.3505209227304963	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-3	Chr2	0.3091929902734312	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-4	Chr2	-0.030243860976087927	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-5	Chr2	-0.2165531599042759	ES2	perturbation_control	pearson	3	30	whole_plate
Chr2-6	Chr2	0.09500049405829725	ES2	perturbation_control	pearson	3	30	whole_plate
DOT1L-1	DOT1L	1.89543536992238	ES2	perturbation_control	pearson	3	30	whole_plate
DOT1L-2	DOT1L	1.3913706314165233	ES2	perturbation_control	pearson	3	30	whole_plate
EGFR-1	EGFR	0.7261323861743697	ES2	perturbation_control	pearson	3	30	whole_plate
EGFR-2	EGFR	1.0495211378855405	ES2	perturbation_control	pearson	3	30	whole_plate
EGLN1-8	EGLN1	2.5688826623883054	ES2	perturbation_control	pearson	3	30	whole_plate
EGLN1-9	EGLN1	2.6141706878012454	ES2	perturbation_control	pearson	3	30	whole_plate
EMPTY	EMPTY		ES2	perturbation_control	pearson	3	30	whole_plate
ERBB2-1	ERBB2	0.4854626040847964	ES2	perturbation_control	pearson	3	30	whole_plate
ERBB2-2	ERBB2	1.4028819898211262	ES2	perturbation_control	pearson	3	30	whole_plate
ERBB3-1	ERBB3	0.5922277719915239	ES2	perturbation_control	pearson	3	30	whole_plate
ERBB3-2	ERBB3	0.47402449489034604	ES2	perturbation_control	pearson	3	30	whole_plate
EZH2-1	EZH2	1.020857928151933	ES2	perturbation_control	pearson	3	30	whole_plate
EZH2-2	EZH2	1.3039395852848814	ES2	perturbation_control	pearson	3	30	whole_plate
GLS-1	GLS	0.6814439056763701	ES2	perturbation_control	pearson	3	30	whole_plate
GLS-2	GLS	0.8739990590017751	ES2	perturbation_control	pearson	3	30	whole_plate
GPX4-1	GPX4	3.9708350907379746	ES2	perturbation_control	pearson	3	30	whole_plate
GPX4-2	GPX4	2.9492561687289807	ES2	perturbation_control	pearson	3	30	whole_plate
HIF1a-1	HIF1a	0.858539242366652	ES2	perturbation_control	pearson	3	30	whole_plate
HIF1a-2	HIF1a	0.7880353613895494	ES2	perturbation_control	pearson	3	30	whole_plate
ITGAV-1	ITGAV	4.625897805154345	ES2	perturbation_control	pearson	3	30	whole_plate
ITGAV-2	ITGAV	5.353971075558768	ES2	perturbation_control	pearson	3	30	whole_plate
JAK3-1	JAK3	-0.26495003730074373	ES2	perturbation_control	pearson	3	30	whole_plate
JAK3-2	JAK3	-0.14267472886502844	ES2	perturbation_control	pearson	3	30	whole_plate
KIF11-1	KIF11	2.1995939713634574	ES2	perturbation_control	pearson	3	30	whole_plate
KIF11-2	KIF11	2.8217975356739484	ES2	perturbation_control	pearson	3	30	whole_plate
KRAS-1	KRAS	0.039959018972648586	ES2	perturbation_control	pearson	3	30	whole_plate
KRAS-2A	KRAS	0.2641790552787435	ES2	perturbation_control	pearson	3	30	whole_plate
KRAS-2B	KRAS	-0.298421664258637	ES2	perturbation_control	pearson	3	30	whole_plate
LacZ-2	LacZ	0.1122678617790211	ES2	perturbation_control	pearson	3	30	whole_plate
LacZ-3	LacZ	-0.04847543227366058	ES2	perturbation_control	pearson	3	30	whole_plate
Luc-1	Luc	0.4844353465153406	ES2	perturbation_control	pearson	3	30	whole_plate
Luc-2	Luc	0.496355827984952	ES2	perturbation_control	pearson	3	30	whole_plate
MAPK1-1	MAPK1	2.963504676727381	ES2	perturbation_control	pearson	3	30	whole_plate
MAPK1-2	MAPK1	3.006822407237077	ES2	perturbation_control	pearson	3	30	whole_plate
MCL1-2	MCL1	0.1647609121422471	ES2	perturbation_control	pearson	3	30	whole_plate
MCL1-5	MCL1	-0.15433614871186568	ES2	perturbation_control	pearson	3	30	whole_plate
MTOR-1	MTOR	1.7489110455810164	ES2	perturbation_control	pearson	3	30	whole_plate
MTOR-2	MTOR	1.1660003701101038	ES2	perturbation_control	pearson	3	30	whole_plate
MYC-1	MYC	3.8544078298783995	ES2	perturbation_control	pearson	3	30	whole_plate
MYC-2	MYC	3.5407042418468126	ES2	perturbation_control	pearson	3	30	whole_plate
ORC4-1	ORC4	-0.0010920614604616602	ES2	perturbation_control	pearson	3	30	whole_plate
ORC4-2	ORC4	-0.023163069476335868	ES2	perturbation_control	pearson	3	30	whole_plate
PIK3CA-1	PIK3CA	1.441350265191893	ES2	perturbation_control	pearson	3	30	whole_plate
PIK3CA-2	PIK3CA	1.5566026318031807	ES2	perturbation_control	pearson	3	30	whole_plate
POLR2D-1	POLR2D	3.415983020525956	ES2	perturbation_control	pearson	3	30	whole_plate
POLR2D-2	POLR2D	3.1513573139412765	ES2	perturbation_control	pearson	3	30	whole_plate
PPIB-1	PPIB	-0.09527417687760706	ES2	perturbation_control	pearson	3	30	whole_plate
PPIB-2	PPIB	0.27517591334581337	ES2	perturbation_control	pearson	3	30	whole_plate
PRDX1-1	PRDX1	0.2656538198159337	ES2	perturbation_control	pearson	3	30	whole_plate
PRDX1-2	PRDX1	0.5546215996280456	ES2	perturbation_control	pearson	3	30	whole_plate
PSMA1-1	PSMA1	4.311934229143517	ES2	perturbation_control	pearson	3	30	whole_plate
PSMA1-2	PSMA1	4.524901687998644	ES2	perturbation_control	pearson	3	30	whole_plate
PTK2-1	PTK2	1.3573876787371184	ES2	perturbation_control	pearson	3	30	whole_plate
PTK2-2	PTK2	1.5837996984881364	ES2	perturbation_control	pearson	3	30	whole_plate
RAC1-1	RAC1	0.4842603604877348	ES2	perturbation_control	pearson	3	30	whole_plate
RAC1-2	RAC1	-0.24967192733922877	ES2	perturbation_control	pearson	3	30	whole_plate
RAF1-1	RAF1	0.568931348690066	ES2	perturbation_control	pearson	3	30	whole_plate
RAF1-2	RAF1	0.1363749876498545	ES2	perturbation_control	pearson	3	30	whole_plate
RHOA-1	RHOA	3.088688149712933	ES2	perturbation_control	pearson	3	30	whole_plate
RHOA-2	RHOA	2.7884827891469564	ES2	perturbation_control	pearson	3	30	whole_plate
SDHB-1	SDHB	1.0581383783311964	ES2	perturbation_control	pearson	3	30	whole_plate
SDHB-2	SDHB	1.146301376799715	ES2	perturbation_control	pearson	3	30	whole_plate
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	30	whole_plate
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	30	whole_plate
SMARCB1-1	SMARCB1	-0.28680266621443795	ES2	perturbation_control	pearson	3	30	whole_plate
SMARCB1-2	SMARCB1	0.4650202805710149	ES2	perturbation_control	pearson	3	30	whole_plate
STAT3-1	STAT3	0.7664099301938249	ES2	perturbation_control	pearson	3	30	whole_plate
STAT3-2	STAT3	0.6601951308531999	ES2	perturbation_control	pearson	3	30	whole_plate
SUZ12-1	SUZ12	1.566515174222454	ES2	perturbation_control	pearson	3	30	whole_plate
SUZ12-2	SUZ12	1.8387692081142748	ES2	perturbation_control	pearson	3	30	whole_plate
TXN-1	TXN	1.8800939337631088	ES2	perturbation_control	pearson	3	30	whole_plate
TXN-2	TXN	1.2451990936554003	ES2	perturbation_control	pearson	3	30	whole_plate
XBP-1	XBP	1.1802003972324435	ES2	perturbation_control	pearson	3	30	whole_plate
XBP-2	XBP	1.3893123079534884	ES2	perturbation_control	pearson	3	30	whole_plate
YAP1-1	YAP1	2.3364219850555603	ES2	perturbation_control	pearson	3	30	whole_plate
YAP1-2	YAP1	2.1634415802045304	ES2	perturbation_control	pearson	3	30	whole_plate
AKT1-1	AKT1	1.5346201018774388	ES2	perturbation_control	pearson	3	20	whole_plate
AKT1-2	AKT1	0.948046380673025	ES2	perturbation_control	pearson	3	20	whole_plate
ARID1B-1	ARID1B	0.42651813174875375	ES2	perturbation_control	pearson	3	20	whole_plate
ARID1B-2	ARID1B	1.1268574710633499	ES2	perturbation_control	pearson	3	20	whole_plate
ATF4-1	ATF4	3.432669283301131	ES2	perturbation_control	pearson	3	20	whole_plate
ATF4-2	ATF4	3.458458595717534	ES2	perturbation_control	pearson	3	20	whole_plate
ATP50-1	ATP50	2.0145743380870793	ES2	perturbation_control	pearson	3	20	whole_plate
ATP50-2	ATP50	2.7512745654480164	ES2	perturbation_control	pearson	3	20	whole_plate
AURKB-2	AURKB		ES2	perturbation_control	pearson	3	20	whole_plate
BCL2-1	BCL2	0.13423437947825445	ES2	perturbation_control	pearson	3	20	whole_plate
BCL2-2	BCL2	-0.8579320004785429	ES2	perturbation_control	pearson	3	20	whole_plate
BCL2L2-1	BCL2L2	0.7131391983944197	ES2	perturbation_control	pearson	3	20	whole_plate
BCL2L2-2	BCL2L2	0.0437099399484788	ES2	perturbation_control	pearson	3	20	whole_plate
BCL2L2-4	BCL2L2	0.6570093713969576	ES2	perturbation_control	pearson	3	20	whole_plate
BRAF-2	BRAF		ES2	perturbation_control	pearson	3	20	whole_plate
BRAF1-1	BRAF1		ES2	perturbation_control	pearson	3	20	whole_plate
BRCA1-1	BRCA1	0.4139088221203906	ES2	perturbation_control	pearson	3	20	whole_plate
