perturbation	group	grit	cell_line	barcode_control	cor_method	query	_id	DepMap_ID	stripped_cell_line_name	ceres_score	grit_mean
CCNE1-2	CCNE1	0.8557883165294834	ES2	cutting_control	pearson	CCNE1	898	ACH-000906	ES2	-0.163717947328437	0.9807082031580582
XBP-1	XBP	0.8557817427272766	A549	cutting_control	spearman						1.0387059524274904
KRAS-2B	KRAS	0.8537868595478625	HCC44	perturbation_control	spearman	KRAS	3845	ACH-000667	HCC44	-1.4459855100831172	1.1934586774031286
KRAS-1	KRAS	0.8533016521963522	A549	perturbation_control	pearson	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
STAT3-1	STAT3	0.8530917775820538	ES2	perturbation_control	pearson	STAT3	6774	ACH-000906	ES2	0.1114285479413613	0.6943207777774559
GPX4-2	GPX4	0.8520640935067889	HCC44	perturbation_control	spearman	GPX4	2879	ACH-000667	HCC44	0.0260701389108038	1.071956995952182
AKT1-1	AKT1	0.8496769926583857	HCC44	perturbation_control	spearman	AKT1	207	ACH-000667	HCC44	-0.1220351340876218	0.8213328107904803
CHEK2-1	CHEK2	0.8475955560782662	ES2	cutting_control	pearson	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
CSNK1A1-1	CSNK1A1	0.8463756510403422	ES2	perturbation_control	spearman	CSNK1A1	1452	ACH-000906	ES2	-0.3371487643080693	0.8971034089927276
MAPK1-1	MAPK1	0.8462568137728645	HCC44	perturbation_control	spearman	MAPK1	5594	ACH-000667	HCC44	-0.1859049622873572	0.8985525937525161
BRD4-1	BRD4	0.8448548484141231	A549	cutting_control	pearson	BRD4	23476	ACH-000681	A549	-1.310320858213397	0.9382098207648804
RAC1-1	RAC1	0.8426598464184719	ES2	perturbation_control	pearson	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
RAC1-2	RAC1	0.835107613972476	ES2	perturbation_control	pearson	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
RHOA-2	RHOA	0.8344706191722903	A549	perturbation_control	pearson	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
EZH2-1	EZH2	0.8343580421794378	A549	cutting_control	pearson	EZH2	2146	ACH-000681	A549	0.0782312526661583	1.0395730567300476
PIK3CA-1	PIK3CA	0.8328484760818229	A549	cutting_control	pearson	PIK3CA	5290	ACH-000681	A549	-0.7069128030434324	1.198455177927298
GPX4-2	GPX4	0.8310927999600998	HCC44	perturbation_control	pearson	GPX4	2879	ACH-000667	HCC44	0.0260701389108038	1.071956995952182
CTNNB1-1	CTNNB1	0.8306427773221677	ES2	cutting_control	spearman	CTNNB1	1499	ACH-000906	ES2	-0.0711344618796442	1.0183494952079737
CSNK1A1-2	CSNK1A1	0.8298718329107657	ES2	perturbation_control	spearman	CSNK1A1	1452	ACH-000906	ES2	-0.3371487643080693	0.8971034089927276
ARID1B-1	ARID1B	0.8290899050299536	ES2	perturbation_control	pearson	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
PIK3CA-1	PIK3CA	0.8283072308997972	ES2	perturbation_control	spearman	PIK3CA	5290	ACH-000906	ES2	-0.2235745671637288	0.7261635059484618
CTNNB1-1	CTNNB1	0.8278143657261371	ES2	cutting_control	pearson	CTNNB1	1499	ACH-000906	ES2	-0.0711344618796442	1.0183494952079737
EZH2-2	EZH2	0.8271286327150766	A549	cutting_control	pearson	EZH2	2146	ACH-000681	A549	0.0782312526661583	1.0395730567300476
SUZ12-2	SUZ12	0.8270706706047274	ES2	perturbation_control	pearson	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
GLS-1	GLS	0.827040317923234	HCC44	cutting_control	spearman	GLS	2744	ACH-000667	HCC44	-0.3223938931378628	0.780913840288054
XBP-2	XBP	0.8269773098761501	HCC44	cutting_control	pearson						0.962488145821121
SMARCB1-1	SMARCB1	0.8237688099842058	ES2	perturbation_control	pearson	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
PIK3CA-2	PIK3CA	0.8231669754208794	HCC44	perturbation_control	pearson	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
PIK3CA-2	PIK3CA	0.8216346996024613	HCC44	cutting_control	spearman	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
ATF4-2	ATF4	0.8196721066130723	ES2	cutting_control	pearson	ATF4	468	ACH-000906	ES2	-0.8255914824676205	0.943524211974449
PIK3CA-1	PIK3CA	0.8195113212830968	HCC44	perturbation_control	pearson	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
CDK4-3	CDK4	0.8174821979340255	HCC44	perturbation_control	spearman	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
BCL2-1	BCL2	0.8170945320575953	HCC44	perturbation_control	spearman	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
SMARCB1-2	SMARCB1	0.8160563581530993	HCC44	cutting_control	pearson	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
RAC1-2	RAC1	0.8158169543595224	HCC44	perturbation_control	pearson	RAC1	5879	ACH-000667	HCC44	-0.5516190390328676	0.8631985092598833
HIF1a-1	HIF1a	0.8156027468610889	ES2	cutting_control	pearson	HIF1a	3091	ACH-000906	ES2	0.499927169824231	0.8970571499136326
BCL2-1	BCL2	0.8154085266897709	HCC44	perturbation_control	pearson	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
XBP-2	XBP	0.81466873393725	A549	cutting_control	pearson						1.0387059524274904
CCNE1-2	CCNE1	0.8141344837219913	ES2	cutting_control	spearman	CCNE1	898	ACH-000906	ES2	-0.163717947328437	0.9807082031580582
ERBB2-2	ERBB2	0.8139626228696583	ES2	cutting_control	spearman	ERBB2	2064	ACH-000906	ES2	-0.3164060916195579	1.1611985020103206
CTNNB1-2	CTNNB1	0.8132192301696347	ES2	cutting_control	pearson	CTNNB1	1499	ACH-000906	ES2	-0.0711344618796442	1.0183494952079737
XBP-2	XBP	0.8130741870671698	A549	cutting_control	spearman						1.0387059524274904
RAC1-1	RAC1	0.8123500481188707	ES2	perturbation_control	spearman	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
RAC1-2	RAC1	0.8114719972526816	ES2	perturbation_control	spearman	RAC1	5879	ACH-000906	ES2	-0.5165974317784602	0.6512150150765322
TXN-1	TXN	0.810487614754951	HCC44	perturbation_control	pearson	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
CHEK2-1	CHEK2	0.8096636394182672	ES2	cutting_control	spearman	CHEK2	11200	ACH-000906	ES2	0.2858345223437587	0.6001775854349578
KRAS-2B	KRAS	0.8095459561217303	HCC44	cutting_control	pearson	KRAS	3845	ACH-000667	HCC44	-1.4459855100831172	1.1934586774031286
ARID1B-1	ARID1B	0.8062640563602849	ES2	perturbation_control	spearman	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
RAC1-2	RAC1	0.8058417250057356	HCC44	cutting_control	pearson	RAC1	5879	ACH-000667	HCC44	-0.5516190390328676	0.8631985092598833
TXN-1	TXN	0.8054371048004563	HCC44	perturbation_control	spearman	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
EZH2-1	EZH2	0.8016220904864719	A549	cutting_control	spearman	EZH2	2146	ACH-000681	A549	0.0782312526661583	1.0395730567300476
EZH2-2	EZH2	0.8004749485896213	A549	cutting_control	spearman	EZH2	2146	ACH-000681	A549	0.0782312526661583	1.0395730567300476
KRAS-1	KRAS	0.7981842295759759	A549	perturbation_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
AKT1-1	AKT1	0.7939518994236524	HCC44	cutting_control	pearson	AKT1	207	ACH-000667	HCC44	-0.1220351340876218	0.8213328107904803
EGFR-1	EGFR	0.7929195433520625	ES2	cutting_control	spearman	EGFR	1956	ACH-000906	ES2	0.1056243620825413	1.0600846975392997
HIF1a-1	HIF1a	0.7926365490425339	ES2	cutting_control	spearman	HIF1a	3091	ACH-000906	ES2	0.499927169824231	0.8970571499136326
RAC1-2	RAC1	0.7924558809993488	HCC44	perturbation_control	spearman	RAC1	5879	ACH-000667	HCC44	-0.5516190390328676	0.8631985092598833
ARID1B-2	ARID1B	0.7911199057943805	ES2	perturbation_control	pearson	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
BRD4-2	BRD4	0.7893779217984785	A549	cutting_control	spearman	BRD4	23476	ACH-000681	A549	-1.310320858213397	0.9382098207648804
SUZ12-1	SUZ12	0.7886785234958246	ES2	perturbation_control	pearson	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
CTNNB1-2	CTNNB1	0.7875073598609608	ES2	cutting_control	spearman	CTNNB1	1499	ACH-000906	ES2	-0.0711344618796442	1.0183494952079737
RAC1-2	RAC1	0.786944592327623	HCC44	cutting_control	spearman	RAC1	5879	ACH-000667	HCC44	-0.5516190390328676	0.8631985092598833
MAPK1-2	MAPK1	0.7849163053482925	HCC44	perturbation_control	spearman	MAPK1	5594	ACH-000667	HCC44	-0.1859049622873572	0.8985525937525161
COX5B-1	COX5B	0.7843330573532735	HCC44	perturbation_control	pearson	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
BRCA1-2	BRCA1	0.784259220731847	HCC44	perturbation_control	spearman	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
KRAS-2A	KRAS	0.7819837484980833	A549	perturbation_control	spearman	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
GPX4-2	GPX4	0.7808513247919798	A549	perturbation_control	spearman	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
KRAS-2B	KRAS	0.7806483419820758	HCC44	cutting_control	spearman	KRAS	3845	ACH-000667	HCC44	-1.4459855100831172	1.1934586774031286
ATF4-1	ATF4	0.7786996843258346	ES2	cutting_control	pearson	ATF4	468	ACH-000906	ES2	-0.8255914824676205	0.943524211974449
AKT1-2	AKT1	0.7758397667158599	HCC44	cutting_control	pearson	AKT1	207	ACH-000667	HCC44	-0.1220351340876218	0.8213328107904803
SMARCB1-1	SMARCB1	0.77576321553024	ES2	perturbation_control	spearman	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
ATF4-2	ATF4	0.7752830831669582	ES2	cutting_control	spearman	ATF4	468	ACH-000906	ES2	-0.8255914824676205	0.943524211974449
BCL2-2	BCL2	0.7750496138885523	HCC44	perturbation_control	spearman	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
GLS-1	GLS	0.7721328970736652	A549	perturbation_control	pearson	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
PIK3CA-1	PIK3CA	0.7720724202602012	A549	cutting_control	spearman	PIK3CA	5290	ACH-000681	A549	-0.7069128030434324	1.198455177927298
EGFR-1	EGFR	0.7714274667439136	ES2	cutting_control	pearson	EGFR	1956	ACH-000906	ES2	0.1056243620825413	1.0600846975392997
RHOA-2	RHOA	0.7706068929955857	A549	perturbation_control	spearman	RHOA	387	ACH-000681	A549	-0.8097010811281051	0.6951384509563854
ARID1B-2	ARID1B	0.769859281859948	ES2	perturbation_control	spearman	ARID1B	57492	ACH-000906	ES2	-0.076034774332443	0.5994522077492129
ERBB3-1	ERBB3	0.7669976430258046	ES2	perturbation_control	spearman	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
BCL2-2	BCL2	0.7648350876638716	HCC44	perturbation_control	pearson	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
XBP-1	XBP	0.7644274754641183	HCC44	cutting_control	spearman						0.962488145821121
HIF1a-1	HIF1a	0.7640913706490982	HCC44	cutting_control	spearman	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
RAF1-2	RAF1	0.7633274297621682	ES2	cutting_control	pearson	RAF1	5894	ACH-000906	ES2	0.2043303929789717	0.919693666117312
COX5B-2	COX5B	0.7622095089892137	HCC44	perturbation_control	pearson	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
ATF4-2	ATF4	0.7608193214020791	HCC44	perturbation_control	pearson	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
PRDX1-2	PRDX1	0.7607399038413365	ES2	perturbation_control	spearman	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
AKT1-1	AKT1	0.7604226734907741	HCC44	cutting_control	spearman	AKT1	207	ACH-000667	HCC44	-0.1220351340876218	0.8213328107904803
GPX4-2	GPX4	0.7582265772103443	A549	perturbation_control	pearson	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
RAF1-2	RAF1	0.757931055452392	ES2	cutting_control	spearman	RAF1	5894	ACH-000906	ES2	0.2043303929789717	0.919693666117312
BRCA1-1	BRCA1	0.7550434133553697	HCC44	perturbation_control	spearman	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
Luc-2	Luc	0.7538964224961965	A549	cutting_control	pearson						0.6308990442714559
PRDX1-2	PRDX1	0.7506790285862264	ES2	perturbation_control	pearson	PRDX1	5052	ACH-000906	ES2	-0.112123876889968	0.4928946862682897
AKT1-2	AKT1	0.7464724384707168	HCC44	cutting_control	spearman	AKT1	207	ACH-000667	HCC44	-0.1220351340876218	0.8213328107904803
CCND1-1	CCND1	0.7462838370827267	HCC44	perturbation_control	spearman	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
Chr2-6	Chr2	0.7461777607980629	HCC44	perturbation_control	pearson						0.32887303633785403
CCND1-1	CCND1	0.7434798579759866	HCC44	perturbation_control	pearson	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
HIF1a-2	HIF1a	0.743472148988178	HCC44	cutting_control	spearman	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
PIK3CA-2	PIK3CA	0.7431107474810593	HCC44	perturbation_control	spearman	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
Chr2-6	Chr2	0.74301147850224	HCC44	perturbation_control	spearman						0.32887303633785403
ERBB3-1	ERBB3	0.7389624099174577	ES2	perturbation_control	pearson	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
SMARCB1-2	SMARCB1	0.7368764796151239	HCC44	cutting_control	spearman	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
COX5B-2	COX5B	0.7363078839423488	A549	perturbation_control	spearman	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
PIK3CA-1	PIK3CA	0.7346058900533101	HCC44	perturbation_control	spearman	PIK3CA	5290	ACH-000667	HCC44	-0.4327211111079579	0.6938438083638822
Luc-2	Luc	0.7344494735495668	A549	cutting_control	spearman						0.6308990442714559
RAF1-2	RAF1	0.7319845059946761	HCC44	cutting_control	pearson	RAF1	5894	ACH-000667	HCC44	0.0438311032673345	0.8163987187755122
COX5B-2	COX5B	0.7315169456784775	A549	perturbation_control	pearson	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
GLS-1	GLS	0.7305634921061042	ES2	cutting_control	pearson	GLS	2744	ACH-000906	ES2	-0.2789156752975392	0.9068183217279413
ARID1B-2	ARID1B	0.730232372197218	A549	perturbation_control	pearson	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
GLS-1	GLS	0.7298972413014093	A549	perturbation_control	spearman	GLS	2744	ACH-000681	A549	-0.2350641890340335	0.4645335737512694
Chr2-3	Chr2	0.727814542054678	HCC44	perturbation_control	pearson						0.32887303633785403
ERBB3-1	ERBB3	0.7277219100274875	A549	cutting_control	pearson	ERBB3	2065	ACH-000681	A549	-0.5506008826217804	0.8750968867759608
Chr2-3	Chr2	0.7275527548588389	HCC44	perturbation_control	spearman						0.32887303633785403
RAF1-2	RAF1	0.7267111245691106	HCC44	cutting_control	spearman	RAF1	5894	ACH-000667	HCC44	0.0438311032673345	0.8163987187755122
EZH2-2	EZH2	0.7261020218634284	HCC44	cutting_control	pearson	EZH2	2146	ACH-000667	HCC44	-0.0880998843515697	0.9320117976176707
ERBB3-1	ERBB3	0.7255168829781022	A549	cutting_control	spearman	ERBB3	2065	ACH-000681	A549	-0.5506008826217804	0.8750968867759608
BRD4-1	BRD4	0.7254953740515906	A549	cutting_control	spearman	BRD4	23476	ACH-000681	A549	-1.310320858213397	0.9382098207648804
RAF1-1	RAF1	0.7246163110602847	A549	perturbation_control	spearman	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
ATF4-1	ATF4	0.7243324211452837	ES2	cutting_control	spearman	ATF4	468	ACH-000906	ES2	-0.8255914824676205	0.943524211974449
ERBB3-2	ERBB3	0.7236628448272382	ES2	perturbation_control	spearman	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
RAF1-1	RAF1	0.7235436045105764	A549	perturbation_control	pearson	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
GLS-2	GLS	0.722483377571645	ES2	cutting_control	pearson	GLS	2744	ACH-000906	ES2	-0.2789156752975392	0.9068183217279413
ATF4-2	ATF4	0.7211958192488802	HCC44	perturbation_control	spearman	ATF4	468	ACH-000667	HCC44	-0.7422323088737961	0.5007233493374842
STAT3-1	STAT3	0.7210219453309608	HCC44	perturbation_control	pearson	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
SUZ12-2	SUZ12	0.7188823820178477	ES2	perturbation_control	spearman	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
XBP-1	XBP	0.7188404710195441	HCC44	cutting_control	pearson						0.962488145821121
STAT3-1	STAT3	0.7173852276776913	HCC44	perturbation_control	spearman	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
COX5B-2	COX5B	0.716757838794303	HCC44	perturbation_control	spearman	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
ERBB3-1	ERBB3	0.7140032812229024	HCC44	perturbation_control	pearson	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
COX5B-1	COX5B	0.7093413956927046	HCC44	perturbation_control	spearman	COX5B	1329	ACH-000667	HCC44	-0.7619113061762409	0.5316216348748303
ARID1B-1	ARID1B	0.7066931779351925	A549	perturbation_control	pearson	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
ERBB3-2	ERBB3	0.7064937164310944	ES2	perturbation_control	pearson	ERBB3	2065	ACH-000906	ES2	-0.0879565805934421	0.571551478279206
CDK4-2	CDK4	0.7053597955219028	HCC44	cutting_control	pearson	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
TXN-1	TXN	0.70527465626498	ES2	cutting_control	spearman	TXN	7295	ACH-000906	ES2	-1.3293255687672336	0.8375661220299434
BRCA1-2	BRCA1	0.7044037731266015	HCC44	cutting_control	pearson	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
SMARCB1-2	SMARCB1	0.7036796997848325	HCC44	perturbation_control	pearson	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
SUZ12-1	SUZ12	0.7026006268174684	ES2	perturbation_control	spearman	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
ARID1B-1	ARID1B	0.7022784035113655	HCC44	perturbation_control	pearson	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
ATP50-1	ATP50	0.6987049742133846	A549	perturbation_control	pearson	ATP50					0.4677968147171591
ARID1B-2	ARID1B	0.69518694605392	A549	perturbation_control	spearman	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
TXN-2	TXN	0.6925864326628225	HCC44	perturbation_control	pearson	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
TXN-2	TXN	0.6899970324038514	ES2	cutting_control	spearman	TXN	7295	ACH-000906	ES2	-1.3293255687672336	0.8375661220299434
SMARCB1-1	SMARCB1	0.6899647987229585	ES2	cutting_control	pearson	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
TXN-2	TXN	0.6886043972480151	HCC44	perturbation_control	spearman	TXN	7295	ACH-000667	HCC44	-1.3183470452129509	0.6076824968052223
BCL2-2	BCL2	0.6883965605237392	HCC44	cutting_control	spearman	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
ARID1B-1	ARID1B	0.6874288221017869	HCC44	perturbation_control	spearman	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
TXN-1	TXN	0.6865338288669824	ES2	cutting_control	pearson	TXN	7295	ACH-000906	ES2	-1.3293255687672336	0.8375661220299434
HIF1a-1	HIF1a	0.6864619013780556	HCC44	perturbation_control	pearson	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
ARID1B-1	ARID1B	0.6838969699826066	A549	perturbation_control	spearman	ARID1B	57492	ACH-000681	A549	0.004762434246181	0.5434562478461277
Luc-1	Luc	0.6797938801884944	A549	cutting_control	pearson						0.6308990442714559
BCL2-2	BCL2	0.6790593471539071	HCC44	cutting_control	pearson	BCL2	596	ACH-000667	HCC44	0.024023801550222	0.7206705617946289
EZH2-2	EZH2	0.6777866413276128	HCC44	cutting_control	spearman	EZH2	2146	ACH-000667	HCC44	-0.0880998843515697	0.9320117976176707
COX5B-1	COX5B	0.6742976053450579	A549	cutting_control	pearson	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
ATP50-1	ATP50	0.6741838925900396	A549	perturbation_control	spearman	ATP50					0.4677968147171591
ERBB3-1	ERBB3	0.6726087606274634	HCC44	perturbation_control	spearman	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
CDK4-1	CDK4	0.6711965021379149	HCC44	cutting_control	pearson	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
GLS-1	GLS	0.6690330152107253	ES2	cutting_control	spearman	GLS	2744	ACH-000906	ES2	-0.2789156752975392	0.9068183217279413
YAP1-2	YAP1	0.6689584031795073	HCC44	perturbation_control	spearman	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
BRCA1-1	BRCA1	0.6682376378925048	HCC44	cutting_control	pearson	BRCA1	672	ACH-000667	HCC44	-0.4479653131435857	0.726156262441971
RAF1-2	RAF1	0.6608172429008587	A549	perturbation_control	spearman	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
GLS-2	GLS	0.6600685855818696	ES2	cutting_control	spearman	GLS	2744	ACH-000906	ES2	-0.2789156752975392	0.9068183217279413
SUZ12-1	SUZ12	0.6579227602134656	ES2	cutting_control	pearson	SUZ12	23512	ACH-000906	ES2	0.0331712882439074	0.647530607122773
SMARCB1-2	SMARCB1	0.6577176870564935	ES2	perturbation_control	pearson	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
TXN-2	TXN	0.6565250848426821	ES2	cutting_control	pearson	TXN	7295	ACH-000906	ES2	-1.3293255687672336	0.8375661220299434
SMARCB1-1	SMARCB1	0.6562247762960781	HCC44	cutting_control	pearson	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
RAF1-2	RAF1	0.6553638865050191	A549	perturbation_control	pearson	RAF1	5894	ACH-000681	A549	0.2976214767374115	0.5208243483373756
CCND1-2	CCND1	0.654151539411635	HCC44	perturbation_control	pearson	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
GPX4-1	GPX4	0.6537264689376578	A549	perturbation_control	spearman	GPX4	2879	ACH-000681	A549	-0.6497099437496258	0.5513945279405389
KRAS-1	KRAS	0.6524987785550718	A549	cutting_control	pearson	KRAS	3845	ACH-000681	A549	-1.0252441419699965	0.48625741148437657
HIF1a-2	HIF1a	0.6523969114389077	HCC44	perturbation_control	pearson	HIF1a	3091	ACH-000667	HCC44	0.2806746054782434	0.7159932833638062
SMARCB1-1	SMARCB1	0.6476815028015552	ES2	cutting_control	spearman	SMARCB1	6598	ACH-000906	ES2	-0.9735891108324928	0.6246712790117248
Luc-1	Luc	0.6453543133670961	A549	cutting_control	spearman						0.6308990442714559
CCND1-2	CCND1	0.644522452670081	HCC44	perturbation_control	spearman	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
RAF1-1	RAF1	0.6443051266495021	ES2	cutting_control	spearman	RAF1	5894	ACH-000906	ES2	0.2043303929789717	0.919693666117312
RAF1-1	RAF1	0.6433625587937546	ES2	cutting_control	pearson	RAF1	5894	ACH-000906	ES2	0.2043303929789717	0.919693666117312
ERBB3-2	ERBB3	0.643346829135984	A549	cutting_control	spearman	ERBB3	2065	ACH-000681	A549	-0.5506008826217804	0.8750968867759608
SMARCB1-2	SMARCB1	0.6401535211350027	HCC44	perturbation_control	spearman	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
CDK4-2	CDK4	0.6400611750281152	HCC44	cutting_control	spearman	CDK4	1019	ACH-000667	HCC44	-0.3096149910825777	0.781976646266068
CCND1-1	CCND1	0.637880110687651	HCC44	cutting_control	spearman	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
ATP50-2	ATP50	0.6375823634490376	HCC44	cutting_control	pearson	ATP50					1.055745758447118
ARID1B-2	ARID1B	0.6367334519731794	HCC44	perturbation_control	pearson	ARID1B	57492	ACH-000667	HCC44	-0.1512763584323553	0.5226450007924374
ERBB3-2	ERBB3	0.6367044051671935	A549	cutting_control	pearson	ERBB3	2065	ACH-000681	A549	-0.5506008826217804	0.8750968867759608
STAT3-1	STAT3	0.6365674027719366	HCC44	cutting_control	spearman	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
SMARCB1-1	SMARCB1	0.6360471592141189	HCC44	perturbation_control	pearson	SMARCB1	6598	ACH-000667	HCC44	-1.4475790329313294	0.665598374074977
YAP1-2	YAP1	0.635761205116554	HCC44	perturbation_control	pearson	YAP1	10413	ACH-000667	HCC44	-0.3139825013855589	0.513157156824978
CCND1-1	CCND1	0.6334122918227517	HCC44	cutting_control	pearson	CCND1	595	ACH-000667	HCC44	-0.3396353922991027	0.5713473295233962
COX5B-1	COX5B	0.6324997873358806	A549	cutting_control	spearman	COX5B	1329	ACH-000681	A549	-0.5838762776844711	0.6652048566927667
TXN-1	TXN	0.6319551552493218	A549	cutting_control	spearman	TXN	7295	ACH-000681	A549	-1.442445264314019	0.8247068254378105
TXN-1	TXN	0.6318226122681372	A549	cutting_control	pearson	TXN	7295	ACH-000681	A549	-1.442445264314019	0.8247068254378105
STAT3-1	STAT3	0.6311556697938274	HCC44	cutting_control	pearson	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
STAT3-2	STAT3	0.6305881993978184	HCC44	perturbation_control	spearman	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
TXN-2	TXN	0.627405629079379	A549	cutting_control	pearson	TXN	7295	ACH-000681	A549	-1.442445264314019	0.8247068254378105
STAT3-2	STAT3	0.6265750735377904	HCC44	perturbation_control	pearson	STAT3	6774	ACH-000667	HCC44	-0.0176425216722733	0.5840213958182875
ERBB3-2	ERBB3	0.6258551185711512	HCC44	perturbation_control	pearson	ERBB3	2065	ACH-000667	HCC44	0.0008736266974446	0.5304106164303344
Luc-2	Luc	0.6233382891642196	HCC44	cutting_control	spearman						0.5456310494757398
